,ftmap,K,Bandwidth,s,geom_distance,concentration,silhouette,Score_cluster,CHI,DI,v_intra,v_inter,N_samples
0,rbf,2,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.5417529411805966,0.5480291765467706,1323.3839935465596,0.00041951898556752263,0.017751839641903442,0.024397411980645302,1980
1,rbf,3,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.5686868801334279,0.6129150959524514,1002.2179803553895,0.0006692555445464942,0.008163183524466155,0.030924458356815943,1980
2,rbf,4,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.4273238057246016,0.61573450472949,1054.5392428410858,0.0008723329092276166,0.005637192660051487,0.0300721673744514,1980
3,rbf,5,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.4148468496572595,0.6551008479254393,1030.5590938330988,0.0007281556802826493,0.0047586849407707426,0.02851433828472784,1980
4,rbf,6,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.4085895146943695,0.6877782283736287,949.856226632064,0.0005767486222726869,0.004185373080706324,0.027981154625078036,1980
5,rbf,7,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.3900882193590093,0.7171643860472057,961.7740430572986,0.000452552602057524,0.0030642922483324164,0.02780674465179175,1980
6,rbf,8,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.35694793001194197,0.717975151611232,875.8295548669557,0.0001997174315115339,0.0030263379947880202,0.027861963493223146,1980
7,rbf,9,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.36102506859459593,0.7312500894812233,869.842577088585,0.0009291133446918066,0.003000781838487254,0.027731995185943825,1980
8,rbf,10,0.125,126427.40404878504,2.4598014531345735,0.028149420412280458,0.3488252044457372,0.7358906648023931,831.1058059903058,0.0005461882841325691,0.0026304809290648473,0.027721636921187256,1980
9,rbf,2,0.25,126427.40404878504,2.4598014531345735,0.028149420412280458,0.5417529411805966,0.5480291765467706,1323.3839935465596,0.00041951898556752263,0.017751839641903442,0.024397411980645302,1980
