,ftmap,K,Bandwidth,s,geom_distance,concentration,silhouette,Score_cluster,CHI,DI,v_intra,v_inter,N_samples
0,rbf,2,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.533087539846902,0.5405193030785349,316.5073310764221,0.002920210296124063,0.019596021509271727,0.026409838665884294,500
1,rbf,3,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.5622287780292663,0.6209488357299633,265.0187770050464,0.0038790974369730296,0.007423197769764654,0.03459958195142235,500
2,rbf,4,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.415175664429952,0.6178936207252338,270.86941371190164,0.0033205490473427303,0.005391153246489949,0.032500594820755555,500
3,rbf,5,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.4069142595940617,0.6560129191198146,261.92232629057025,0.001902967241728618,0.004517219624196959,0.0306429804252621,500
4,rbf,6,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.3931771655583623,0.6790437041758828,240.10344339468364,0.0020932090477813066,0.004202028315128562,0.03007082388120456,500
5,rbf,7,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.40782666049542154,0.7294845589654728,262.5359829669424,0.0025986250672313726,0.0026460727147990647,0.0295292081596037,500
6,rbf,8,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.38648572488252253,0.7296039964866009,238.26704811224184,0.0024183747834510736,0.002781646565703599,0.02953700151541237,500
7,rbf,9,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.38520656491495214,0.7510066535223762,242.41604723160168,0.002479351564966289,0.0023451248315993394,0.029359514888684043,500
8,rbf,10,0.125,50649.80699830456,2.2350818054335604,0.029616699127142102,0.39766218781800855,0.7685588584719613,243.63772357064303,0.002659731029411847,0.002154750571394353,0.029216281658749607,500
9,rbf,2,0.25,50649.80699830456,2.2350818054335604,0.029616699127142102,0.533087539846902,0.5405193030785349,316.5073310764221,0.002920210296124063,0.019596021509271727,0.026409838665884294,500
