,ftmap,K,Bandwidth,s,geom_distance,concentration,silhouette,Score_cluster,v_intra,v_inter,N_samples
0,rbf,2,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.5002041641400636,0.515719495007428,0.00020539074146708682,0.0003838925543363884,100
1,rbf,3,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.45741586197816,0.5897679868011056,0.00010714048201695172,0.000386907414533267,100
2,rbf,4,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.40281746260875695,0.5955701728343032,0.00012356243229113935,0.00038895552343109157,100
3,rbf,5,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.3575410642045944,0.605894950245017,0.00010813918867599998,0.00039686718391191783,100
4,rbf,6,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.10439728350489715,0.6088183733442041,0.0001088736924813777,0.00039659304143687573,100
5,rbf,7,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.047168687150335925,0.6032637926597846,0.00010949792717139398,0.00039882165578427475,100
6,rbf,8,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.049892782659233054,0.6012663201590699,0.00011074686934025869,0.000399801778907397,100
7,rbf,9,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.11052020676074098,0.6024834944659492,0.0001116152655081346,0.00039982954013742153,100
8,rbf,10,0.125,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.12181382795944845,0.5912875586479251,0.0001345026414653945,0.0003971900793957281,100
9,rbf,2,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.5002041641400636,0.515719495007428,0.00020539074146708682,0.0003838925543363884,100
10,rbf,3,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.45741586197816,0.5897679868011056,0.00010714048201695172,0.000386907414533267,100
11,rbf,4,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.40281746260875695,0.5955701728343032,0.00012356243229113935,0.00038895552343109157,100
12,rbf,5,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.3575410642045944,0.605894950245017,0.00010813918867599998,0.00039686718391191783,100
13,rbf,6,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.10439728350489715,0.6088183733442041,0.0001088736924813777,0.00039659304143687573,100
14,rbf,7,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.047168687150335925,0.6032637926597846,0.00010949792717139398,0.00039882165578427475,100
15,rbf,8,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.049892782659233054,0.6012663201590699,0.00011074686934025869,0.000399801778907397,100
16,rbf,9,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.11052020676074098,0.6024834944659492,0.0001116152655081346,0.00039982954013742153,100
17,rbf,10,0.25,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.12181382795944845,0.5912875586479251,0.0001345026414653945,0.0003971900793957281,100
18,rbf,2,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.5002041641400636,0.515719495007428,0.00020539074146708682,0.0003838925543363884,100
19,rbf,3,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.45741586197816,0.5897679868011056,0.00010714048201695172,0.000386907414533267,100
20,rbf,4,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.40281746260875695,0.5955701728343032,0.00012356243229113935,0.00038895552343109157,100
21,rbf,5,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.3575410642045944,0.605894950245017,0.00010813918867599998,0.00039686718391191783,100
22,rbf,6,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.10439728350489715,0.6088183733442041,0.0001088736924813777,0.00039659304143687573,100
23,rbf,7,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.047168687150335925,0.6032637926597846,0.00010949792717139398,0.00039882165578427475,100
24,rbf,8,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.049892782659233054,0.6012663201590699,0.00011074686934025869,0.000399801778907397,100
25,rbf,9,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.11052020676074098,0.6024834944659492,0.0001116152655081346,0.00039982954013742153,100
26,rbf,10,0.5,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.12181382795944845,0.5912875586479251,0.0001345026414653945,0.0003971900793957281,100
27,rbf,2,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.5002041641400636,0.515719495007428,0.00020539074146708682,0.0003838925543363884,100
28,rbf,3,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.45741586197816,0.5897679868011056,0.00010714048201695172,0.000386907414533267,100
29,rbf,4,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.40281746260875695,0.5955701728343032,0.00012356243229113935,0.00038895552343109157,100
30,rbf,5,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.3575410642045944,0.605894950245017,0.00010813918867599998,0.00039686718391191783,100
31,rbf,6,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.10439728350489715,0.6088183733442041,0.0001088736924813777,0.00039659304143687573,100
32,rbf,7,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.047168687150335925,0.6032637926597846,0.00010949792717139398,0.00039882165578427475,100
33,rbf,8,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.049892782659233054,0.6012663201590699,0.00011074686934025869,0.000399801778907397,100
34,rbf,9,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.11052020676074098,0.6024834944659492,0.0001116152655081346,0.00039982954013742153,100
35,rbf,10,1.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.12181382795944845,0.5912875586479251,0.0001345026414653945,0.0003971900793957281,100
36,rbf,2,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.5002041641400636,0.515719495007428,0.00020539074146708682,0.0003838925543363884,100
37,rbf,3,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.45741586197816,0.5897679868011056,0.00010714048201695172,0.000386907414533267,100
38,rbf,4,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.40281746260875695,0.5955701728343032,0.00012356243229113935,0.00038895552343109157,100
39,rbf,5,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.3575410642045944,0.605894950245017,0.00010813918867599998,0.00039686718391191783,100
40,rbf,6,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.10439728350489715,0.6088183733442041,0.0001088736924813777,0.00039659304143687573,100
41,rbf,7,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.047168687150335925,0.6032637926597846,0.00010949792717139398,0.00039882165578427475,100
42,rbf,8,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,0.049892782659233054,0.6012663201590699,0.00011074686934025869,0.000399801778907397,100
43,rbf,9,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.11052020676074098,0.6024834944659492,0.0001116152655081346,0.00039982954013742153,100
44,rbf,10,2.0,29890.95953009832,1.6831376869170662,0.0004172363537933222,-0.12181382795944845,0.5912875586479251,0.0001345026414653945,0.0003971900793957281,100
45,ZZ_full,2,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.19111972656506895,0.1940504844528962,0.041403023910381045,0.022989592789548246,100
46,ZZ_full,3,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.20626652038168825,0.24121479362069387,0.04514270456116467,0.022404688559834005,100
47,ZZ_full,4,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.2491250140967511,0.3223100843643416,0.04505154953201182,0.02112457609163975,100
48,ZZ_full,5,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.31672474162255637,0.39697941986116936,0.03637398450944789,0.020707485439949585,100
49,ZZ_full,6,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.31455284553381,0.4247662167275381,0.03552973309671003,0.02159826630464085,100
50,ZZ_full,7,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.30254790374615387,0.42972938312974607,0.03608485021156468,0.02241651270126805,100
51,ZZ_full,8,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.30649200114142167,0.46221832773943305,0.03566783637231149,0.024026967837040922,100
52,ZZ_full,9,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.3058966289974284,0.48650574132460156,0.03211235502951085,0.02518732886536997,100
53,ZZ_full,10,0.125,8421.895075794497,2.127918350494973,0.037920786687069094,0.2848215398602844,0.46142984601414194,0.03703998275754022,0.024412367516933934,100
54,ZZ_full,2,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.10916297662411825,0.11124368808551688,0.025373879342713127,0.011509830454780597,100
55,ZZ_full,3,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.10886988807439506,0.13374981667959795,0.028633120938271996,0.01205454086242193,100
56,ZZ_full,4,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.12074635504687219,0.15668462990052556,0.029690946323003245,0.01242033290660685,100
57,ZZ_full,5,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.12667796603435097,0.1827833812155455,0.030882338016826542,0.013131769855526132,100
58,ZZ_full,6,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.13213173206376225,0.20778028593278142,0.03261773480169676,0.013332626879510057,100
59,ZZ_full,7,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.14029606984436951,0.2291807736789222,0.03495303008110912,0.013487820026664986,100
60,ZZ_full,8,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.15463533339459,0.2502189603229825,0.035489696778129354,0.013298763847925403,100
61,ZZ_full,9,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.13265631491125204,0.24898255242311917,0.035705706054258955,0.01432191272432915,100
62,ZZ_full,10,0.25,6889.4816814083315,2.542211014919737,0.02106238305277433,0.16573597079206365,0.27462017594113575,0.035768551720491336,0.013872329094226544,100
63,ZZ_full,2,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.04694266813310168,0.045876823865971916,0.011384307900902358,0.005577377193315406,100
64,ZZ_full,3,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.05204448039371516,0.06450832458960121,0.01254225984380994,0.006024155658424923,100
65,ZZ_full,4,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.052960275619462795,0.07684040955664795,0.013386066536546863,0.006209971598593341,100
66,ZZ_full,5,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.06038315685887533,0.08700810447421281,0.013882550085410497,0.006199924846211393,100
67,ZZ_full,6,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.06769953056106806,0.09934451739985328,0.015366688540864275,0.006070758733756037,100
68,ZZ_full,7,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.06796574472958153,0.10647863564896132,0.01589216325603026,0.006187451790506891,100
69,ZZ_full,8,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.06386783845493142,0.11062218796173562,0.01724066057680117,0.006361944371120762,100
70,ZZ_full,9,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.07415188257090276,0.1330081061315973,0.017995716477635173,0.006228430662870016,100
71,ZZ_full,10,0.5,2234.299547131857,3.321014159391311,0.008944244969043984,0.0812199444227981,0.1382475977621782,0.01799985903636472,0.006297254519713057,100
72,ZZ_full,2,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.028876994948471058,0.02508694437508019,0.007627452599387803,0.0038477825068187746,100
73,ZZ_full,3,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.02844991404374421,0.029999798106314257,0.008700761340467378,0.003989885625477609,100
74,ZZ_full,4,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.03474279922938238,0.04564570881278762,0.010314713094964708,0.0037324407953126487,100
75,ZZ_full,5,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.03770248730991493,0.05625962743644075,0.011610154055227343,0.003842007524395862,100
76,ZZ_full,6,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.043970284003003235,0.06994041499876125,0.012134536610851782,0.003908574185424459,100
77,ZZ_full,7,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.04999692843881551,0.07918985900066389,0.012862505753764639,0.0038843808146967773,100
78,ZZ_full,8,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.05353172450273049,0.0812107041469089,0.014405847640555853,0.003841755642043615,100
79,ZZ_full,9,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.060480158834968864,0.09539863629325396,0.015561793946222972,0.0038021843229251273,100
80,ZZ_full,10,1.0,1601.9146450110863,3.674039716437831,0.0059153677838587986,0.060731267039679,0.10161276724477142,0.016149430026467276,0.0038948647449907653,100
81,ZZ_full,2,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.025128881726347804,0.017289892723434175,0.0050103282397694435,0.002817638430964841,100
82,ZZ_full,3,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.02751427374708194,0.0264227166403177,0.00580543958297376,0.002698535892536238,100
83,ZZ_full,4,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.031398837794173566,0.03622807528645322,0.006978476294856264,0.0028346158833700533,100
84,ZZ_full,5,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.033443147068170934,0.04786785155148621,0.008094856221989405,0.0027956129842528358,100
85,ZZ_full,6,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.031743693598727904,0.049586147321059926,0.008530711749533362,0.0029728964368998865,100
86,ZZ_full,7,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.03274618602053158,0.059153221257174704,0.009459760918607325,0.0029637149149450994,100
87,ZZ_full,8,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.04133761944849557,0.06965880985972639,0.009792192207229456,0.0029171784380403096,100
88,ZZ_full,9,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.04426706799834773,0.0706481518414318,0.0100388230099522,0.0030130648848611095,100
89,ZZ_full,10,2.0,1860.4222577371017,3.7298655362568556,0.004262607891327423,0.044072519720337835,0.07465934454972611,0.011180317498623998,0.003007873473413427,100
90,Z_full,2,0.125,30366.02695705503,1.3794664569459003,0.0018443082425815258,0.45211989962191285,0.4660467820334874,0.013741481760073495,0.025292442481904463,100
91,Z_full,3,0.125,30366.02695705503,1.3794664569459003,0.0018443082425815258,0.3629573884396312,0.5045929169883668,0.008335671144124862,0.025922278764673026,100
92,Z_full,4,0.125,30366.02695705503,1.3794664569459003,0.0018443082425815258,0.3670928645539193,0.5448630282288717,0.007789018441888264,0.024922309175844603,100
