,ftmap,K,Bandwidth,s,geom_distance,concentration,silhouette,Score_cluster,CHI,DI,v_intra,v_inter,N_samples
0,rbf,2,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.4974616826565795,0.5109864069399517,143.6950088061344,0.0036172183292681463,0.01888903148570982,0.026965485872456764,250
1,rbf,3,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.5175304646226507,0.5968710224606231,123.27362337595758,0.005654886790588844,0.006509855419500569,0.03473660806154063,250
2,rbf,4,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.3816026643676798,0.5918018439683319,119.53275011995851,0.007513392276507698,0.005306512553957422,0.03171550795873187,250
3,rbf,5,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.3558379686986939,0.6175771104098666,112.97228915091046,0.010434714517884296,0.004633945158050812,0.02983848001060395,250
4,rbf,6,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.36606730846604785,0.6540326259752578,105.65539954831604,0.002105613316174994,0.00438100441162064,0.02866153187406592,250
5,rbf,7,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.37685827803882244,0.6849183696080812,109.77555029548056,0.010270462457594574,0.0032885236449967732,0.02833533009488187,250
6,rbf,8,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.33647421459698523,0.6981663618868791,101.74846644097707,0.00962019344996795,0.0026531923480506885,0.02823488754899759,250
7,rbf,9,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.3846880231417412,0.7396842727449715,113.90635042608683,0.006982460846710557,0.002079119559865219,0.0277851317492815,250
8,rbf,10,0.125,30186.72081714871,2.063603739952101,0.027715703148878567,0.4064414890352822,0.7591130749024039,114.7042209547605,0.011484150254014076,0.0019199033813737188,0.027612971614824528,250
9,rbf,2,0.25,30186.72081714871,2.063603739952101,0.027715703148878567,0.4974616826565795,0.5109864069399517,143.6950088061344,0.0036172183292681463,0.01888903148570982,0.026965485872456764,250
10,rbf,3,0.25,30186.72081714871,2.063603739952101,0.027715703148878567,0.5175304646226507,0.5968710224606231,123.27362337595758,0.005654886790588844,0.006509855419500569,0.03473660806154063,250
11,rbf,4,0.25,30186.72081714871,2.063603739952101,0.027715703148878567,0.3816026643676798,0.5918018439683319,119.53275011995851,0.007513392276507698,0.005306512553957422,0.03171550795873187,250
12,rbf,5,0.25,30186.72081714871,2.063603739952101,0.027715703148878567,0.3558379686986939,0.6175771104098666,112.97228915091046,0.010434714517884296,0.004633945158050812,0.02983848001060395,250
