,ftmap,K,Bandwidth,s,geom_distance,concentration,silhouette,Score_cluster,CHI,DI,v_intra,v_inter,N_samples
0,rbf,2,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4972136520234722,0.5071809468712987,32.446320116589426,0.014016653188500473,0.026432110441555568,0.031978310501637054,50
1,rbf,3,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.5305443722580098,0.6436239404807238,35.03008345789722,0.028783748933903057,0.005701407129389534,0.041672133748785076,50
2,rbf,4,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.37185758966896254,0.6138511460075392,27.988297063274636,0.020851746823090565,0.006230365642380599,0.03978001779668677,50
3,rbf,5,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.3553741281999177,0.6550661643365552,29.069298846450586,0.024273563415124284,0.0048713477136185426,0.03736723621522654,50
4,rbf,6,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4167786809375844,0.727474724925375,31.593986402397007,0.052103029181362635,0.003291173071860958,0.03569492434633218,50
5,rbf,7,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4067330315250304,0.7579358671876013,31.180835337976248,0.03871376366116419,0.0025211664996266773,0.03526070310128339,50
6,rbf,8,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.34008021134082006,0.728709543697535,27.03644531405146,0.04222118649266265,0.003142749655999315,0.03560335918814048,50
7,rbf,9,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.1909928853276989,0.743271452529246,25.43782161752032,0.006494006830530476,0.0025464795734592947,0.035468134848596136,50
8,rbf,10,0.125,8480.075139234817,1.6390276886209854,0.034983101559104876,0.14648112370410446,0.7457205722321107,22.694942066852594,0.006494006830530476,0.002683634564484737,0.03540097751790724,50
9,rbf,2,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4972136520234722,0.5071809468712987,32.446320116589426,0.014016653188500473,0.026432110441555568,0.031978310501637054,50
10,rbf,3,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.5305443722580098,0.6436239404807238,35.03008345789722,0.028783748933903057,0.005701407129389534,0.041672133748785076,50
11,rbf,4,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.37185758966896254,0.6138511460075392,27.988297063274636,0.020851746823090565,0.006230365642380599,0.03978001779668677,50
12,rbf,5,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.3553741281999177,0.6550661643365552,29.069298846450586,0.024273563415124284,0.0048713477136185426,0.03736723621522654,50
13,rbf,6,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4167786809375844,0.727474724925375,31.593986402397007,0.052103029181362635,0.003291173071860958,0.03569492434633218,50
14,rbf,7,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4067330315250304,0.7579358671876013,31.180835337976248,0.03871376366116419,0.0025211664996266773,0.03526070310128339,50
15,rbf,8,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.34008021134082006,0.728709543697535,27.03644531405146,0.04222118649266265,0.003142749655999315,0.03560335918814048,50
16,rbf,9,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.1909928853276989,0.743271452529246,25.43782161752032,0.006494006830530476,0.0025464795734592947,0.035468134848596136,50
17,rbf,10,0.25,8480.075139234817,1.6390276886209854,0.034983101559104876,0.14648112370410446,0.7457205722321107,22.694942066852594,0.006494006830530476,0.002683634564484737,0.03540097751790724,50
18,rbf,2,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4972136520234722,0.5071809468712987,32.446320116589426,0.014016653188500473,0.026432110441555568,0.031978310501637054,50
19,rbf,3,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.5305443722580098,0.6436239404807238,35.03008345789722,0.028783748933903057,0.005701407129389534,0.041672133748785076,50
20,rbf,4,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.37185758966896254,0.6138511460075392,27.988297063274636,0.020851746823090565,0.006230365642380599,0.03978001779668677,50
21,rbf,5,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.3553741281999177,0.6550661643365552,29.069298846450586,0.024273563415124284,0.0048713477136185426,0.03736723621522654,50
22,rbf,6,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4167786809375844,0.727474724925375,31.593986402397007,0.052103029181362635,0.003291173071860958,0.03569492434633218,50
23,rbf,7,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4067330315250304,0.7579358671876013,31.180835337976248,0.03871376366116419,0.0025211664996266773,0.03526070310128339,50
24,rbf,8,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.34008021134082006,0.728709543697535,27.03644531405146,0.04222118649266265,0.003142749655999315,0.03560335918814048,50
25,rbf,9,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.1909928853276989,0.743271452529246,25.43782161752032,0.006494006830530476,0.0025464795734592947,0.035468134848596136,50
26,rbf,10,0.5,8480.075139234817,1.6390276886209854,0.034983101559104876,0.14648112370410446,0.7457205722321107,22.694942066852594,0.006494006830530476,0.002683634564484737,0.03540097751790724,50
27,rbf,2,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4972136520234722,0.5071809468712987,32.446320116589426,0.014016653188500473,0.026432110441555568,0.031978310501637054,50
28,rbf,3,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.5305443722580098,0.6436239404807238,35.03008345789722,0.028783748933903057,0.005701407129389534,0.041672133748785076,50
29,rbf,4,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.37185758966896254,0.6138511460075392,27.988297063274636,0.020851746823090565,0.006230365642380599,0.03978001779668677,50
30,rbf,5,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.3553741281999177,0.6550661643365552,29.069298846450586,0.024273563415124284,0.0048713477136185426,0.03736723621522654,50
31,rbf,6,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4167786809375844,0.727474724925375,31.593986402397007,0.052103029181362635,0.003291173071860958,0.03569492434633218,50
32,rbf,7,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4067330315250304,0.7579358671876013,31.180835337976248,0.03871376366116419,0.0025211664996266773,0.03526070310128339,50
33,rbf,8,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.34008021134082006,0.728709543697535,27.03644531405146,0.04222118649266265,0.003142749655999315,0.03560335918814048,50
34,rbf,9,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.1909928853276989,0.743271452529246,25.43782161752032,0.006494006830530476,0.0025464795734592947,0.035468134848596136,50
35,rbf,10,1.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.14648112370410446,0.7457205722321107,22.694942066852594,0.006494006830530476,0.002683634564484737,0.03540097751790724,50
36,rbf,2,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4972136520234722,0.5071809468712987,32.446320116589426,0.014016653188500473,0.026432110441555568,0.031978310501637054,50
37,rbf,3,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.5305443722580098,0.6436239404807238,35.03008345789722,0.028783748933903057,0.005701407129389534,0.041672133748785076,50
38,rbf,4,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.37185758966896254,0.6138511460075392,27.988297063274636,0.020851746823090565,0.006230365642380599,0.03978001779668677,50
39,rbf,5,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.3553741281999177,0.6550661643365552,29.069298846450586,0.024273563415124284,0.0048713477136185426,0.03736723621522654,50
40,rbf,6,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4167786809375844,0.727474724925375,31.593986402397007,0.052103029181362635,0.003291173071860958,0.03569492434633218,50
41,rbf,7,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.4067330315250304,0.7579358671876013,31.180835337976248,0.03871376366116419,0.0025211664996266773,0.03526070310128339,50
42,rbf,8,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.34008021134082006,0.728709543697535,27.03644531405146,0.04222118649266265,0.003142749655999315,0.03560335918814048,50
43,rbf,9,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.1909928853276989,0.743271452529246,25.43782161752032,0.006494006830530476,0.0025464795734592947,0.035468134848596136,50
44,rbf,10,2.0,8480.075139234817,1.6390276886209854,0.034983101559104876,0.14648112370410446,0.7457205722321107,22.694942066852594,0.006494006830530476,0.002683634564484737,0.03540097751790724,50
45,ZZ_full,2,0.125,2347.599922056803,3.066915758137896,0.05790377606372995,0.33511543433413643,0.32387575403298663,8.202070704420867,0.1086254179304525,0.04770833669331671,0.03707396014611719,50
46,ZZ_full,3,0.125,2347.599922056803,3.066915758137896,0.05790377606372995,0.4053554837513639,0.44982937117053534,12.26404114646042,0.1267067155971896,0.03598652630432106,0.027349474703600267,50
47,ZZ_full,4,0.125,2347.599922056803,3.066915758137896,0.05790377606372995,0.40551636438687283,0.5250547920849207,15.174388108110142,0.07104912358107875,0.02883160728097945,0.034761281437694996,50
48,ZZ_full,5,0.125,2347.599922056803,3.066915758137896,0.05790377606372995,0.35420136387101137,0.5151161801478032,12.30314583835206,0.07394926631507134,0.029869141389895507,0.038640654622455514,50
49,ZZ_full,6,0.125,2347.599922056803,3.066915758137896,0.05790377606372995,0.35325973787461445,0.5465398496310013,13.53761785602241,0.08220837245404403,0.02699172141011836,0.041570002250747085,50
50,ZZ_full,7,0.125,2347.599922056803,3.066915758137896,0.05790377606372995,0.38109391652178926,0.6173674829868641,12.49251065737682,0.1330033485612552,0.015714257439244542,0.04107129467471843,50
51,ZZ_full,8,0.125,2347.599922056803,3.066915758137896,0.05790377606372995,0.3208098961267731,0.5944509814208904,10.73553067713444,0.08193630991840094,0.020974068054453072,0.04278953133356569,50
