,ftmap,K,Bandwidth,s,geom_distance,concentration,silhouette,Score_cluster,v_intra,v_inter,N_samples
0,rbf,2,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.20386332001107704,0.20205924467326664,0.0495001826678373,0.023037390536570557,1000
1,rbf,3,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.2471779440528195,0.2546385818630208,0.04576005264411647,0.003011374039604259,1000
2,rbf,4,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.20520207832319784,0.22482810781148943,0.04660286578767658,0.020928290419542243,1000
3,rbf,5,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.20490748409836845,0.22626750684032249,0.046532945542082337,0.020786811191230693,1000
4,rbf,6,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.15035525563064567,0.21597863242293358,0.05105135737827377,0.03240561761248545,1000
5,rbf,7,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.15943339738821322,0.22477335547730015,0.04838139374534141,0.030038011756311923,1000
6,rbf,8,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.15229714144947173,0.21671255460714234,0.04849466885291549,0.030368595292666008,1000
7,rbf,9,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.19037123886863902,0.25969063015822635,0.04464681143495918,0.02200355741873452,1000
8,rbf,10,0.125,395854.8725872218,2.588477821697418,0.04658373453412002,0.17318463858851937,0.2624372968842068,0.04388372099287101,0.02162683020232802,1000
9,rbf,2,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.20386332001107704,0.20205924467326664,0.0495001826678373,0.023037390536570557,1000
10,rbf,3,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.2471779440528195,0.2546385818630208,0.04576005264411647,0.003011374039604259,1000
11,rbf,4,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.20520207832319784,0.22482810781148943,0.04660286578767658,0.020928290419542243,1000
12,rbf,5,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.20490748409836845,0.22626750684032249,0.046532945542082337,0.020786811191230693,1000
13,rbf,6,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.15035525563064567,0.21597863242293358,0.05105135737827377,0.03240561761248545,1000
14,rbf,7,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.15943339738821322,0.22477335547730015,0.04838139374534141,0.030038011756311923,1000
15,rbf,8,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.15229714144947173,0.21671255460714234,0.04849466885291549,0.030368595292666008,1000
16,rbf,9,0.25,395854.8725872218,2.588477821697418,0.04658373453412002,0.19037123886863902,0.25969063015822635,0.04464681143495918,0.02200355741873452,1000
