,ftmap,K,Bandwidth,s,geom_distance,concentration,silhouette,Score_cluster,v_intra,v_inter,N_samples
55,ZZ_full,3,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.05347215207722804,0.06113573717302556,0.009801467458781814,0.0027025684012171505,100
56,ZZ_full,4,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.055824068186628155,0.06377017805478824,0.011230060688651686,0.0028608409952207807,100
57,ZZ_full,5,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.05396830579080508,0.07837871681084374,0.011756744861717306,0.0030118553442283536,100
58,ZZ_full,6,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.06733879461894784,0.09078078117771649,0.013632147432932985,0.0027815877507893216,100
59,ZZ_full,7,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.06842089413830844,0.09854639516920305,0.013878901793939968,0.003003307244762283,100
60,ZZ_full,8,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.07033533694846555,0.10687740524976674,0.01596255732012949,0.0030163162171591065,100
61,ZZ_full,9,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.07596465416659608,0.11667021094846786,0.015829643118874904,0.003035844387560059,100
62,ZZ_full,10,0.25,1521.1625628236723,3.8532694329194888,0.005826914558606275,0.08054898845561408,0.12253882565643825,0.016623723751148897,0.003087774890748137,100
63,ZZ_full,2,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.026554590662128362,0.02174079641206006,0.002106389349418372,0.000770305214965899,100
64,ZZ_full,3,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.024806707528674293,0.026299977444893985,0.002767081568946677,0.0009197627979374466,100
65,ZZ_full,4,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.024941414574736732,0.031496686986481226,0.0031830188737844356,0.0009667535994729485,100
66,ZZ_full,5,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.026923176428916614,0.03625672809945213,0.0036526011913302014,0.0009777759637910042,100
67,ZZ_full,6,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.029340392113762524,0.04131931674170697,0.003766502490972914,0.0009899044932103048,100
68,ZZ_full,7,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.03175618551523244,0.045400510559509555,0.003959206610913757,0.0010390287656451356,100
69,ZZ_full,8,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.03163414123560148,0.04756523341100993,0.004203437224734038,0.0010157730627171587,100
70,ZZ_full,9,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.029101834567936434,0.04785368912280408,0.004290381915281682,0.0011158619480863066,100
71,ZZ_full,10,0.5,1758.3146399702537,3.5610444484027477,0.0017571908026629993,0.03081171056401415,0.04943190839426448,0.004281025350584139,0.0011361547667318984,100
72,ZZ_full,2,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.010544119555476426,0.007338609096653181,0.0007468508984159119,0.0003684954852029546,100
73,ZZ_full,3,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.010568975789603564,0.009242272809987018,0.0008930963657843078,0.00040823855350018015,100
74,ZZ_full,4,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.01082803156561404,0.012871024943890697,0.001036729015711871,0.00042570723297364493,100
75,ZZ_full,5,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.012754402066619618,0.016625830280607157,0.0011978713243521112,0.00040941663490190954,100
76,ZZ_full,6,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.013424733341933656,0.021139407789726894,0.0013326820727769723,0.000424039414142432,100
77,ZZ_full,7,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.014418828262361634,0.023320421872423336,0.001453790644899709,0.00041748990192337073,100
78,ZZ_full,8,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.013910836070761221,0.02618031750856209,0.001524635383797417,0.00043210943867076493,100
79,ZZ_full,9,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.010399402336172855,0.02326851223676618,0.0014893936064238153,0.00045437387343295855,100
80,ZZ_full,10,1.0,1991.7106280065266,4.083437370223725,0.0006313243369146024,0.01490556527867454,0.023437856000626867,0.0015747650567848215,0.0004433666292890712,100
81,ZZ_full,2,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.006147221296944073,0.002027340122941257,0.0005691343988734829,0.00040038673944779696,100
82,ZZ_full,3,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.006347194511807892,0.006897085711456308,0.0007399711271217842,0.00035676720372619436,100
83,ZZ_full,4,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.006962778599126552,0.008115302796717239,0.0007760165799152886,0.0003704176883056785,100
84,ZZ_full,5,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.006795675040343274,0.008391381542260712,0.0008277408755563598,0.0003822527135785079,100
85,ZZ_full,6,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.0077951475666413125,0.0129392221432304,0.0009662461217449026,0.00037133503475291873,100
86,ZZ_full,7,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.008429787440245189,0.014315491148227055,0.0009427693207697241,0.0003948227350346624,100
87,ZZ_full,8,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.007826391097889131,0.014280115735618826,0.001033109587158698,0.0003872869104961557,100
88,ZZ_full,9,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.008128700421298558,0.01612378175655893,0.0011562145437385523,0.0003791562232981997,100
89,ZZ_full,10,2.0,2219.3568363917593,4.271980806410239,0.0005026885289766349,0.009150975239141953,0.018844836310379587,0.0011642005582669114,0.0003865733513907445,100
90,Z_full,2,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.36796444585531285,0.3978243146069661,0.013020571910147783,0.027028627361077542,100
91,Z_full,3,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.35132824239418453,0.4673763578018383,0.00882888454894414,0.02478824303109382,100
92,Z_full,4,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.3322675996133694,0.507735660038448,0.0071368015424121455,0.024007153074525833,100
93,Z_full,5,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.3180822570771808,0.5295944083060096,0.006728131799506248,0.02372705384283241,100
94,Z_full,6,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.3386750398865768,0.559701569871764,0.005328853420237207,0.023378842170368633,100
95,Z_full,7,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.31093258541386304,0.569072721226549,0.005882217118067864,0.023378450524131754,100
96,Z_full,8,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.1826732643549268,0.5610912095408802,0.0055870135278707845,0.023675856649454447,100
97,Z_full,9,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.05790482659888748,0.548415273356301,0.004504582279244571,0.024029873910326398,100
98,Z_full,10,0.125,18615.49968346666,21.952381206800794,0.002876450917098743,0.05449961490750116,0.5505621214050548,0.005177230346993367,0.02396412373998073,100
99,Z_full,2,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.3394516454884618,0.36350830456749283,0.02217962708506558,0.03448898390509126,100
100,Z_full,3,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.3310409476747296,0.4417495961656738,0.016030685611929763,0.032285272611073286,100
101,Z_full,4,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.32598017091058884,0.4839855945469358,0.013336617231156504,0.032071700032188344,100
102,Z_full,5,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.32571898344387334,0.5147095862459339,0.012392729887298492,0.031735162971254983,100
103,Z_full,6,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.2949167542805038,0.5388621247854458,0.009174373092583253,0.03204930578004681,100
104,Z_full,7,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.28224310105034056,0.5573523951465034,0.007619626232262473,0.03215621196818899,100
105,Z_full,8,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.275801988294456,0.5861639507421457,0.007732272321226684,0.031672615596825895,100
106,Z_full,9,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.2264195828197383,0.5633352306940922,0.009875103875377258,0.03247745402808514,100
107,Z_full,10,0.25,12527.583393780898,17.72591252285753,0.024401913136781552,0.23874000200360698,0.5849317615458995,0.009041546640456453,0.032208444181957424,100
108,Z_full,2,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.23126844494276738,0.2402589397898789,0.05346975168773002,0.038340708915386816,100
109,Z_full,3,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.2669045541715488,0.31565619290127334,0.04851105487198579,0.03181634178753564,100
110,Z_full,4,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.25900591717156235,0.35187380387609435,0.04634237716605848,0.03646604999447353,100
111,Z_full,5,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.2644847545393411,0.3899885279374986,0.046745022310105286,0.03914655003651649,100
112,Z_full,6,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.2779076813724561,0.4289098049547314,0.041689536969529976,0.036200514992582165,100
113,Z_full,7,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.2593683711251824,0.413590964359942,0.04529926449141507,0.03696554000569296,100
114,Z_full,8,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.2800556179533294,0.4812396886904591,0.035978361877488506,0.04048601731640011,100
115,Z_full,9,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.26303920381422263,0.47019905045211774,0.034017732815006925,0.03971112997262724,100
116,Z_full,10,0.5,12729.147424534782,8.61841349537913,0.056461719781028416,0.22378019053506354,0.48563814226290625,0.032190854753822,0.043407884820214314,100
117,Z_full,2,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.07434677051805343,0.0695670711899462,0.02281618752362774,0.0034428510389054334,100
118,Z_full,3,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.08558458765343842,0.0929252297818286,0.027711253523199926,0.003797362048779937,100
119,Z_full,4,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.10012899663178365,0.12099120534898322,0.032688405810472144,0.004399575775818988,100
120,Z_full,5,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.11348196499092078,0.13730696729420266,0.03558972568204199,0.0036125857050336423,100
121,Z_full,6,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.1310777122783366,0.167869446645855,0.038162128175801543,0.0038068366098004385,100
122,Z_full,7,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.12444475494057344,0.17305242390342424,0.04007052249451095,0.004718955125113976,100
123,Z_full,8,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.12648470200386874,0.18031649703975172,0.04141324493741998,0.005335932918312459,100
124,Z_full,9,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.14142175197194315,0.19786128102669465,0.04433913998418033,0.005553660244837978,100
125,Z_full,10,1.0,4237.001975604911,5.0204546838007,0.01493962951985516,0.14923039750441958,0.2084483189292068,0.04648894420760742,0.006010721927735946,100
126,Z_full,2,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.023984617836760484,0.023940666117729492,0.006399547607305904,0.0009271731494036787,100
127,Z_full,3,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.0326481540193947,0.035102541965162715,0.008714377210171084,0.0008966341229123936,100
128,Z_full,4,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.03801670224889112,0.04427629810939926,0.010406852401098142,0.0008228394086182101,100
129,Z_full,5,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.04762100764886756,0.05003134633882744,0.011150458264802156,0.0007921675034466612,100
130,Z_full,6,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.054148798523879584,0.04775634531790596,0.01102641967763667,0.0008193684157359037,100
131,Z_full,7,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.060494098131768065,0.0630355423770419,0.01400278750649084,0.0009604237808452841,100
132,Z_full,8,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.06904563180124908,0.06628089202829113,0.014880276738854437,0.0009723013262759799,100
133,Z_full,9,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.06781388640012606,0.08006748478459702,0.017076990233167045,0.0010565710897596453,100
134,Z_full,10,2.0,2874.1964271919687,5.244889616164907,0.003776013060146924,0.07032688076525823,0.08797458245520495,0.01848454973115104,0.0011542624036895857,100
135,ZZ_linear,2,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.31229991151912195,0.3118602566919044,0.05780662382723099,0.04307216695392776,100
136,ZZ_linear,3,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.31481056653122963,0.39276161765466944,0.04935419061812616,0.04316195921141899,100
137,ZZ_linear,4,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.292150789809611,0.4239294875143531,0.04573161037095881,0.04077287920428564,100
138,ZZ_linear,5,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.28900596547324825,0.4527767900725783,0.043685827296822764,0.045791851381597574,100
139,ZZ_linear,6,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.2746192342590454,0.47282073743538366,0.03883274284248255,0.04903296821683627,100
140,ZZ_linear,7,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.28154989486409027,0.4933564023031709,0.03824254596203961,0.04928104118458741,100
141,ZZ_linear,8,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.235161462034684,0.46814687186107384,0.03934562259866824,0.049556818843035366,100
142,ZZ_linear,9,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.26374606854205074,0.5222372814541135,0.0299891470653984,0.0521666356014666,100
143,ZZ_linear,10,0.125,11487.570314032992,12.768965631641931,0.06772992732441889,0.20826121047857174,0.4671804367816019,0.039955463328284556,0.05196789664712866,100
144,ZZ_linear,2,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.12193665444151841,0.12252014475258277,0.03800689755836851,0.005045124043486321,100
145,ZZ_linear,3,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.1503497230679034,0.15721110407085281,0.04408200131842076,0.005352671839954197,100
146,ZZ_linear,4,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.15833272319527286,0.1751789023715924,0.046554154281545905,0.006303893866894894,100
147,ZZ_linear,5,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.1662001404071808,0.21488156047841533,0.05083122071187811,0.009315733541524936,100
148,ZZ_linear,6,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.17269133669214895,0.2154703661156797,0.04998161184853117,0.007968928527033018,100
149,ZZ_linear,7,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.16761620795249021,0.21227319555147273,0.05355578958144982,0.009779323405246107,100
150,ZZ_linear,8,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.17689298501257955,0.22219423815508887,0.05900560823895084,0.01081597860695329,100
151,ZZ_linear,9,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.19029913024609119,0.29455573087949405,0.05298101063719274,0.010795171213782767,100
152,ZZ_linear,10,0.25,6265.334492137183,7.398592306897041,0.024988994067342934,0.18570471456876456,0.30823818692934546,0.05140613723444836,0.011618713583036929,100
153,ZZ_linear,2,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.02593057871653301,0.025577511663393282,0.007107619521651083,0.000605780379951465,100
154,ZZ_linear,3,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.04236349559812396,0.02003874595695554,0.006154715824116414,0.0005141882311856538,100
155,ZZ_linear,4,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.047120950180475754,0.03753226662393039,0.010536589287592862,0.0006216759290805513,100
156,ZZ_linear,5,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.05736102668240323,0.04581312080149469,0.012845559353602933,0.0007577707999536084,100
157,ZZ_linear,6,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.06350091893531651,0.04895449895139625,0.013380686083647139,0.0008898171646991911,100
158,ZZ_linear,7,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.06529410196089888,0.05906282609163094,0.01566394294677964,0.000873069942693867,100
159,ZZ_linear,8,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.08025238940878841,0.04214807354138883,0.013643101969654162,0.0009208071374768453,100
160,ZZ_linear,9,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.07933204019828363,0.044102032084192166,0.01459972261929045,0.0011291959183212677,100
161,ZZ_linear,10,0.5,2312.5973095814757,4.170620689040311,0.004014548891908991,0.07877661370747953,0.06283457697338468,0.01838754078835416,0.0012900775591812663,100
162,ZZ_linear,2,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.012262257253328506,0.007292795197125668,0.0017206522315140857,0.00038718866766271874,100
163,ZZ_linear,3,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.021333865280832084,0.005076571748153569,0.0015459060211641257,0.00048403739841830495,100
164,ZZ_linear,4,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.023266779600052977,0.010968902814057824,0.002160954320961972,0.00045615754952255236,100
165,ZZ_linear,5,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.025099261040794327,0.014472010890655973,0.0027374898521242736,0.0004752866313205643,100
166,ZZ_linear,6,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.028299538565309437,0.015771851633467948,0.003096547012081755,0.00046972261315259776,100
167,ZZ_linear,7,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.027469104043845435,0.013395984023862106,0.0027766798026916863,0.0005672730189728531,100
168,ZZ_linear,8,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.03277892732545106,0.014707618296900926,0.003048117081440661,0.0005013682082055392,100
169,ZZ_linear,9,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.036270114098241366,0.02417643368203426,0.004528625188717411,0.0004928627966773539,100
170,ZZ_linear,10,1.0,2267.522891904887,4.517518740676328,0.0012273021401489731,0.041663464449893814,0.026225694598537852,0.005152466872836946,0.0004779518866309993,100
171,ZZ_linear,2,2.0,2364.654777797944,4.639897127221207,0.0011222400389348016,0.012230023033964801,0.012095849062622066,0.001680111975132095,0.0004064481652478447,100
172,ZZ_linear,3,2.0,2364.654777797944,4.639897127221207,0.0011222400389348016,0.014465286214444793,0.011640830185293938,0.0018310493092254308,0.0004583270318800855,100
173,ZZ_linear,4,2.0,2364.654777797944,4.639897127221207,0.0011222400389348016,0.018658663365546013,0.017692149989501416,0.002453934321527702,0.00040818926459712735,100
174,ZZ_linear,5,2.0,2364.654777797944,4.639897127221207,0.0011222400389348016,0.019795874198148256,0.020015188667158124,0.002791270207553528,0.0004412727956135205,100
175,ZZ_linear,6,2.0,2364.654777797944,4.639897127221207,0.0011222400389348016,0.023328364195628004,0.021995898275137926,0.0029312154981320695,0.0004414722538467268,100
